customer_id,gender,vip_status,guild_member,referrals,tenure_months,chat_activated,custom_avatar,subscription_type,2FA,auto_save,disconnection_protection,premium_support,quick_charge,extra_stamina,subscription_type,email_billing,payment_method,monthly_charges_usd,total_charges_usd,opt_out
b6e8a41c-d33f-428d-9795-159ef3625948,Male,0,Yes,No,38,Yes,Multiple,Advanced,No,No,Yes,Yes,No,Yes,Yearly,No,Card,69,2669.45,No
0541ece1-78b2-4a85-8c74-7ec655668091,Male,0,No,Yes,5,Yes,Simple,Advanced,No,No,No,Yes,No,No,Monthly,Yes,Bank,48.65,235.2,No
e69cb174-99cf-48b1-8bef-2e4910660c32,Male,1,No,No,2,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,44.15,92.65,Yes
961d7951-5b76-443d-a595-464793245f3d,Female,1,No,No,52,Yes,Multiple,Advanced,Yes,No,Yes,No,No,No,Permanent,No,Bank,59.85,3103.25,No
c239877c-90ed-45e6-84da-0d42b422f632,Female,1,No,No,8,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,75.75,606.25,Yes
22e30356-c9da-41f2-8f0c-8ffb4825194b,Female,0,No,No,68,Yes,Multiple,Advanced,No,Yes,Yes,No,Yes,Yes,Permanent,Yes,Skrill,80.65,5330.2,No
bfd6ea21-c0b8-40e3-b1d2-62b5ba6112b2,Male,0,Yes,Yes,69,Yes,Simple,Basic,,,,,,,Yearly,Yes,Card,20.55,1403.1,No
0ecd2f69-3d11-420b-8ac6-9d71635462d7,Female,0,Yes,No,42,Yes,Multiple,Advanced,Yes,Yes,No,Yes,No,No,Monthly,Yes,Card,66.4,2727.8,No
f0977986-1a80-4c9e-bd0a-da215d3c38bf,Female,0,No,No,50,Yes,Simple,Pro,No,Yes,No,Yes,Yes,Yes,Permanent,Yes,PayPal,100.2,5038.45,No
f2e7b085-48ee-4559-a972-9929daa6baca,Female,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,PayPal,19.1,19.1,Yes
bf9e8f90-2803-445a-8a79-bbb7f89dce31,Male,1,Yes,No,1,Yes,Multiple,Pro,Yes,No,No,No,No,No,Monthly,Yes,Skrill,80.3,80.3,Yes
e4e54f9b-c1d6-4348-b661-57b1e5add8da,Male,0,Yes,No,33,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,Yes,Card,44.55,1462.6,No
978bf54a-270d-4307-b14b-8a6482402b34,Female,0,No,No,7,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.35,150.6,No
52398c6a-7a90-48ec-a5f1-17eb4dad8923,Male,0,Yes,Yes,64,Yes,Multiple,Pro,Yes,Yes,Yes,No,No,No,Monthly,Yes,Skrill,91.8,5960.5,No
93a380f3-e017-4755-ba1f-246e17c479ef,Female,0,No,No,1,Yes,Simple,Pro,No,No,Yes,No,No,No,Monthly,Yes,Skrill,74.9,74.9,Yes
2ab07feb-dd80-4c2b-88ed-12080808fb68,Male,0,No,No,59,Yes,Simple,Basic,,,,,,,Permanent,Yes,Bank,20.2,1192.3,No
e861a22d-43dd-49f9-82d2-d8cf21035b1e,Female,0,Yes,No,6,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,No,Skrill,50.35,314.55,No
de4a1f91-ded6-43bd-be1f-c2feda9913fb,Female,0,No,No,3,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,18.8,56,No
38967066-a377-4716-917f-45ad74fab7ef,Female,0,Yes,No,15,Yes,Simple,Basic,,,,,,,Monthly,No,Card,20.45,330.8,No
4aba8b25-779c-4633-b3c0-4ba072b141af,Male,0,Yes,Yes,13,Yes,Simple,Advanced,No,No,No,No,Yes,Yes,Yearly,Yes,Skrill,64.75,877.35,No
b071aecc-c726-4ba9-b798-b4687758cf4a,Female,0,No,No,23,Yes,Multiple,Pro,No,Yes,No,No,Yes,Yes,Monthly,Yes,Card,98.7,2249.1,No
230bf254-a6eb-4246-bd6f-0318462cf5a6,Male,1,Yes,No,31,Yes,Multiple,Pro,Yes,No,No,No,Yes,No,Monthly,No,Skrill,89.45,2807.65,No
0d223b70-b285-4dc9-9bcd-6e1ef07094d2,Male,0,No,No,29,Yes,Simple,Advanced,Yes,Yes,No,Yes,No,No,Yearly,Yes,Skrill,58.75,1696.2,No
07fb925c-0963-41ee-a9ae-292ed11e0a2d,Female,0,Yes,No,49,Yes,Simple,Basic,,,,,,,Yearly,No,Card,20.7,1032.05,No
e3778216-9039-48b7-a5dd-cb14880962dd,Female,0,Yes,No,56,Yes,Multiple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Bank,85.6,4902.8,No
ef87574a-bc8e-48e7-a686-489f68f31b22,Female,0,No,No,63,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,No,Yes,Permanent,Yes,Card,80.3,4995.35,No
529f96d3-e23f-4199-8ff4-90c05d4f1297,Male,0,Yes,No,63,Yes,Multiple,Advanced,No,No,Yes,Yes,Yes,Yes,Permanent,No,Card,79.8,5034.05,No
86f8902a-330c-45f3-a27b-383d7d3b7958,Male,1,Yes,Yes,24,Yes,Multiple,Pro,Yes,No,No,No,No,No,Monthly,Yes,Skrill,79.85,1857.75,No
78e5a36e-3936-4880-9b25-a9530b661a75,Male,1,Yes,No,36,Yes,Simple,Advanced,No,No,Yes,Yes,No,No,Yearly,No,Card,54.1,1992.85,No
2c8fc652-173f-4664-b91e-218f0366a72c,Female,1,No,No,9,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Skrill,80.85,751.65,Yes
b7888a96-ace2-4886-b955-90646d7ce814,Male,0,No,No,3,No,No,Advanced,No,No,No,No,No,No,Monthly,No,Skrill,24.75,66.95,Yes
db37ee35-0d4c-4b05-95df-79c7212225bf,Female,0,Yes,No,21,Yes,Simple,Advanced,Yes,No,Yes,Yes,Yes,Yes,Yearly,No,PayPal,80.9,1714.95,No
82a32bbc-891f-4fea-a851-299a9c000b36,Male,0,Yes,Yes,13,Yes,Multiple,Basic,,,,,,,Yearly,No,Bank,24.5,343.6,No
b015dd34-3ec4-43a4-b24f-a4f5293cae08,Male,0,Yes,Yes,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,Bank,20.15,20.15,No
dc5f6aa2-f5ed-402e-bef1-9189cb1022e9,Female,0,Yes,Yes,25,Yes,Simple,Basic,,,,,,,Yearly,No,PayPal,20.05,520.1,No
79f6db7d-85a3-4bcf-854e-2f7f5721b0ea,Male,0,Yes,Yes,71,Yes,Simple,Basic,,,,,,,Permanent,Yes,Bank,19.6,1387.45,No
fdf5d859-0f8f-46ca-a434-931a5ecd9185,Male,0,No,No,66,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Yearly,Yes,Bank,114.3,7383.7,No
d2dbe3b6-379f-488e-bf19-e8d9615cd7a5,Female,0,No,No,45,Yes,Simple,Pro,Yes,Yes,No,No,Yes,Yes,Yearly,Yes,Skrill,100.3,4483.95,No
c9803f7a-97d8-4d9f-ad62-f6ea2f25856a,Female,0,Yes,No,22,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Card,80,1706.45,No
45361eed-da47-41a8-ad05-bfe74e4b47c3,Female,0,Yes,No,67,Yes,Simple,Basic,,,,,,,Yearly,Yes,Bank,20.85,1327.4,No
68e30ee9-d675-487a-889f-d9fea5acb849,Female,0,Yes,No,68,Yes,Multiple,Pro,No,No,Yes,No,Yes,No,Permanent,Yes,Bank,89.95,5974.3,No
ad6c4e58-8213-4be5-97f7-ddf7a47e7142,Female,0,Yes,Yes,0,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,20, ,No
31b969e9-5cdd-4acc-9598-b7fd5ea95171,Female,1,No,No,49,Yes,Multiple,Pro,No,No,Yes,No,No,Yes,Monthly,Yes,Card,90.85,4515.85,Yes
acb3948f-8c42-45d9-a727-152c0fd4d261,Female,1,No,No,4,Yes,Multiple,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,48.75,179.85,No
0e8e6d0d-fcdb-4239-9542-04f49b69ecf5,Male,0,Yes,No,63,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,No,Yes,Yearly,No,Card,80,5040.2,No
986949e4-bfda-4b74-b5c3-7c18e725ae2b,Female,0,Yes,No,2,Yes,Simple,Pro,No,Yes,Yes,No,No,No,Monthly,No,Bank,79.7,165,Yes
aa18c3ea-199b-4ad3-b180-e9e23e5d2dda,Male,0,No,No,21,Yes,Simple,Basic,,,,,,,Yearly,Yes,PayPal,20.35,422.7,No
8a0fd30f-828d-4496-91dd-791f38654e00,Male,0,Yes,Yes,55,Yes,Simple,Advanced,Yes,Yes,No,Yes,No,No,Permanent,No,Bank,57.55,3046.4,Yes
17f88693-a723-4473-8b68-f18e6effb0c0,Male,0,No,Yes,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,PayPal,20.25,20.25,No
2ae9e4b4-a61e-4ff1-8951-0d79a74f3ead,Female,0,No,No,17,Yes,Simple,Basic,,,,,,,Permanent,No,PayPal,19.4,358.05,No
271baba1-8fce-4640-9c18-07b0367a9787,Male,0,No,No,30,Yes,Multiple,Pro,Yes,No,No,No,Yes,Yes,Monthly,Yes,Bank,100.4,2936.25,No
347f1885-198c-4a82-8615-f3fce6c4fa12,Male,0,Yes,Yes,22,Yes,Simple,Advanced,Yes,Yes,No,Yes,No,No,Monthly,Yes,PayPal,57.95,1271.8,No
6b4ef2f6-6244-4d8f-a444-f8bffb992077,Female,0,No,No,9,Yes,Simple,Advanced,No,No,No,Yes,Yes,No,Monthly,Yes,Bank,59.5,530.05,No
ac78deb4-549b-45b8-ad1b-6aaa3cc8e624,Male,0,Yes,Yes,1,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.2,19.2,No
9aa703a0-b15c-44c5-b711-7765ff8d8c9b,Female,0,Yes,No,21,Yes,Multiple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,86.5,1808.7,Yes
ba4eb742-fbe9-473d-875c-886025579db4,Male,0,No,No,19,Yes,Multiple,Advanced,No,No,Yes,Yes,No,No,Monthly,No,Skrill,59.55,1144.6,No
ed8cea27-3348-4bf1-a4fa-cce2f1f8c062,Female,0,Yes,Yes,69,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Skrill,103.95,7446.9,Yes
b1de22d6-69fd-4250-9463-40f4a38f2c3f,Male,1,No,No,1,No,No,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,25.1,25.1,Yes
5b02b6d8-23f0-4724-87ab-f427d86f01d2,Female,0,Yes,No,72,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,No,Permanent,Yes,Bank,103.95,7556.9,No
625d5042-ef34-42ab-9586-2ac34746b778,Male,0,Yes,Yes,70,Yes,Multiple,Advanced,Yes,No,Yes,No,Yes,No,Permanent,No,Card,68.95,4858.7,No
ed83d200-3e85-4333-823b-4b0d4478f71b,Female,0,No,No,66,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,No,Yes,Monthly,Yes,Bank,103.1,6595,No
c1fdd947-b8d1-4ea9-bbf7-9ac3d1964c56,Female,0,Yes,Yes,7,No,No,Advanced,No,No,No,No,No,No,Monthly,Yes,Skrill,24.7,149.05,No
88055c3d-a00a-4b01-9a62-b477f17c0fe8,Female,1,Yes,Yes,46,Yes,Multiple,Pro,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Skrill,110.2,4972.1,No
00d6fb5f-7f8d-41cb-ae3d-9d78d30a3c32,Male,0,No,No,39,No,No,Advanced,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Card,48.95,1880.85,Yes
72791bf6-7cd3-40eb-96fd-fd24dbe90b3e,Female,0,Yes,Yes,32,Yes,Multiple,Advanced,No,Yes,Yes,No,No,No,Monthly,No,Bank,62.45,2045.55,No
305b902f-efcd-44e1-a7ba-28aa947e7473,Male,0,No,No,24,Yes,Simple,Pro,No,Yes,Yes,No,No,Yes,Monthly,Yes,Skrill,89.55,2187.15,No
8e3e719e-b7fe-4294-bb39-39a8f391577d,Male,0,Yes,Yes,6,Yes,Simple,Pro,No,Yes,No,No,No,Yes,Monthly,Yes,Card,83.55,477.55,Yes
7dcfeced-3979-4bb6-b358-8994a39b637a,Female,0,No,No,37,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,No,Monthly,Yes,Card,78.9,2976.95,No
837f6394-291d-4542-9b34-bd3ce0ca668a,Male,0,No,Yes,8,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.35,178.7,No
9b57ce94-f0ba-47ab-b326-1ef4f7794636,Female,0,Yes,Yes,72,Yes,Multiple,Advanced,Yes,No,Yes,No,Yes,No,Permanent,Yes,Bank,71.45,5025.85,No
7ce3ea90-726b-4c66-8c96-df9598738f85,Male,1,Yes,No,71,No,No,Advanced,Yes,Yes,Yes,Yes,No,No,Permanent,No,Card,46.35,3353.4,No
59c1b333-82a0-4377-bed7-36303da3e2e8,Female,0,Yes,No,16,Yes,Simple,Pro,No,Yes,No,No,Yes,Yes,Monthly,Yes,Bank,94.65,1461.15,No
82fc5150-a44a-4ad7-81e6-19cb8b03ab11,Female,0,Yes,No,57,No,No,Advanced,Yes,No,Yes,Yes,No,Yes,Monthly,Yes,Bank,49.9,2782.4,No
258993c0-ef75-46dc-8ebb-ce95ac1214cb,Male,0,No,No,66,Yes,Multiple,Basic,,,,,,,Yearly,No,Bank,25.45,1699.15,No
8a062bf0-5980-4b2b-bf3f-080e432da4bb,Female,1,No,No,17,Yes,Simple,Pro,No,Yes,Yes,No,Yes,No,Monthly,Yes,Skrill,89.15,1496.9,Yes
21c37b8e-23b8-4333-bd5e-799f5f1b3e33,Female,0,No,Yes,21,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.75,452.2,No
bf3f1262-cc31-4db6-a332-24856665ad95,Male,0,Yes,No,66,Yes,Multiple,Advanced,Yes,Yes,Yes,No,No,No,Permanent,Yes,Card,66.1,4428.45,No
6ea2b8a4-67fd-4e16-b4b8-83196dcc7982,Female,0,Yes,No,17,Yes,Multiple,Advanced,No,Yes,No,No,Yes,Yes,Monthly,Yes,Bank,75.4,1322.55,No
2afffbf7-50bc-444e-b973-9ef01f11ef75,Male,0,No,Yes,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,PayPal,70.45,70.45,Yes
026dfc2c-b79e-4517-b2fb-6094097fa4a4,Male,0,Yes,No,58,Yes,Simple,Advanced,Yes,Yes,Yes,No,No,No,Yearly,No,Card,60.3,3563.8,Yes
7b129a85-728f-4a89-94a0-e426c1725464,Female,0,Yes,Yes,8,Yes,Simple,Basic,,,,,,,Monthly,No,Card,21.05,139.75,No
c38c09fc-fcc9-41f5-9e76-47bc09d17ef5,Male,0,No,No,27,Yes,Simple,Advanced,Yes,No,Yes,Yes,Yes,No,Yearly,No,Card,69.35,1927.3,No
749d7f0f-231f-42fd-a9ff-14c0db88f366,Male,0,Yes,No,34,Yes,Multiple,Pro,No,Yes,No,No,No,Yes,Monthly,No,PayPal,88.85,3000.25,No
2b42c5d7-825c-485c-991d-2396054e2142,Male,0,No,No,30,Yes,Simple,Pro,No,Yes,No,No,Yes,Yes,Yearly,Yes,Bank,97,3021.3,No
9a433af0-485c-4d83-a5be-7d26c8aad159,Male,0,No,No,33,Yes,Simple,Advanced,No,Yes,Yes,No,Yes,No,Monthly,Yes,Card,66.4,2245.4,No
f9733246-f748-4619-a808-bcdebf1a4d25,Male,0,No,Yes,1,No,No,Advanced,No,No,No,No,No,No,Monthly,No,Skrill,24.75,24.75,Yes
cc6d25f1-38cd-4c7f-beb9-77dce708a6a0,Male,0,Yes,Yes,14,Yes,Multiple,Advanced,Yes,Yes,No,No,No,Yes,Monthly,No,PayPal,69.2,944.65,No
3d360cb9-ad25-481d-8100-60cd1a87f0a8,Female,0,No,Yes,16,Yes,Multiple,Pro,No,No,No,Yes,No,No,Yearly,Yes,Card,79.5,1264.2,No
25c851e4-b067-48f3-92a1-15db13c296d4,Female,0,No,No,49,Yes,Simple,Pro,No,No,Yes,Yes,Yes,Yes,Permanent,No,Card,100.65,4917.75,No
9937051c-35e8-4539-9b3a-2c2a6bac65cf,Male,0,Yes,Yes,19,Yes,Multiple,Pro,No,No,Yes,Yes,Yes,Yes,Monthly,No,Skrill,103.3,2012.7,Yes
36cce761-2f21-4024-9b52-79172106b180,Female,0,Yes,Yes,70,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,No,Permanent,No,Bank,79.7,5743.3,No
93ed4412-47bc-4804-bc7b-8801f55465ae,Female,0,Yes,Yes,32,Yes,Simple,Advanced,Yes,Yes,No,Yes,No,No,Monthly,No,Bank,61.4,1864.65,No
25cbd378-c313-4b8b-84e3-3d0cdaac8e43,Female,0,No,No,18,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,69.8,1221.65,No
ff352362-098d-4e4b-892a-65a740aa5ba3,Male,0,No,No,37,No,No,Advanced,Yes,Yes,No,Yes,No,No,Permanent,Yes,PayPal,40.55,1390.85,No
23262599-205a-4f2e-8a48-478ec371d30e,Female,0,No,No,4,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,75.65,302.35,No
a1875cd0-52ee-4d8d-bb12-c123a77a30f8,Female,0,Yes,No,16,Yes,Multiple,Pro,Yes,Yes,Yes,No,No,No,Monthly,No,Skrill,90.7,1374.9,No
3c3bb6a2-7e9e-498c-b801-fc367f53375e,Male,0,Yes,No,17,Yes,Multiple,Pro,No,Yes,No,No,No,No,Monthly,Yes,Bank,80.5,1336.9,No
df1ec57b-0872-4895-9329-725b38d48e60,Female,0,No,Yes,19,Yes,Simple,Advanced,Yes,Yes,Yes,No,No,No,Monthly,Yes,Skrill,60.6,1297.8,No
451e0c5f-ab74-4850-9bd0-38fe053266e5,Male,0,Yes,No,60,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Permanent,No,Card,101.15,6067.4,No
5f5a4f20-f93f-4992-a00b-5d349e859138,Male,0,Yes,Yes,51,Yes,Multiple,Basic,,,,,,,Permanent,Yes,PayPal,24.95,1222.25,No
1ae314ba-03d1-4a22-9421-2d2754d5f4fd,Male,0,Yes,Yes,28,Yes,Simple,Basic,,,,,,,Permanent,Yes,Card,20.3,487.95,No
f8f36ce8-1a1c-4688-9f6f-c11cbbd7145c,Male,0,No,No,43,Yes,Simple,Advanced,No,Yes,No,No,No,Yes,Permanent,Yes,Skrill,60,2548.55,No
ee53d2ab-ebeb-4ae7-9996-5f261f346bdc,Male,0,Yes,No,42,Yes,Simple,Basic,,,,,,,Permanent,No,Skrill,20.25,835.5,No
9a09709e-fe77-4f44-ae97-c94ac42f68df,Male,0,No,No,3,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Skrill,78.5,242.05,Yes
7b56d11b-2cbf-4cc1-ad23-368badca5e3e,Female,0,No,No,1,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,No,PayPal,44.75,44.75,No
067e63ae-73ad-4635-a010-480696ecc931,Female,0,No,No,3,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.85,63.75,Yes
f5adac73-7bf2-46db-a792-cf9cce3b4f13,Female,0,No,No,63,Yes,Multiple,Pro,Yes,Yes,Yes,No,Yes,No,Permanent,No,Card,98,6218.45,No
3ced7370-caf8-42f5-8551-e9db546a2b60,Male,1,No,No,3,Yes,Simple,Pro,No,No,No,No,Yes,No,Monthly,Yes,Skrill,79.9,260.9,Yes
c59a8a57-bab0-490f-880f-8d661dac478d,Male,0,Yes,No,68,Yes,Multiple,Pro,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Skrill,107.7,7320.9,No
1e769624-cce2-41ca-bafc-d493da0dcf98,Female,1,No,No,30,Yes,Multiple,Pro,No,Yes,No,No,Yes,Yes,Monthly,Yes,Skrill,99.7,2967.35,Yes
8e33da85-1f19-4089-a593-260599e19bb8,Female,0,No,No,60,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,Yes,Permanent,No,Skrill,104.7,6333.8,No
a06150be-f2f0-4735-82d4-444996e0aa89,Male,0,No,No,15,Yes,Multiple,Advanced,No,Yes,No,Yes,No,No,Monthly,Yes,Card,58.6,939.7,Yes
174f671b-1aa0-48c7-b5bf-aef0f9b114a6,Male,1,No,No,45,Yes,Multiple,Pro,No,No,No,No,Yes,Yes,Monthly,Yes,Bank,93.9,4200.25,No
d84c5e63-883d-4f19-ac7f-80273546c1b7,Female,0,Yes,No,70,Yes,Simple,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Card,86.45,5950.2,No
f2aed88e-4e52-4b53-a8be-4cba89cafee1,Male,0,Yes,No,10,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Monthly,Yes,Skrill,98.5,1037.75,Yes
7fb16a5e-f2a7-48bc-9db0-e7e0e88faa83,Male,0,No,No,4,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,19.4,93.4,No
791045e5-6622-499f-889e-e69c1e5c8383,Female,0,No,No,1,Yes,Simple,Advanced,No,No,Yes,No,No,No,Monthly,Yes,PayPal,50.45,50.45,Yes
6c634c61-2dc0-436b-9661-fac80657fedd,Female,0,Yes,No,68,Yes,Multiple,Basic,,,,,,,Permanent,Yes,Card,24.95,1614.9,No
262d8ce6-3ac2-47ba-8aac-3e646e81207c,Male,0,Yes,Yes,22,Yes,Simple,Pro,Yes,No,No,No,No,No,Monthly,No,Bank,75,1573.95,No
bfba880a-ff21-42e7-81b2-2992e18954f9,Male,0,Yes,Yes,38,Yes,Multiple,Pro,No,Yes,Yes,No,Yes,No,Monthly,Yes,Skrill,94.65,3624.3,Yes
c4a7ad6e-3ae2-49fb-b5a8-843c27685681,Female,0,No,No,1,Yes,Multiple,Pro,No,Yes,No,No,Yes,Yes,Monthly,Yes,Card,100.25,100.25,Yes
4cd75e4a-acc0-4edd-9b5b-9d0e799aada6,Male,0,Yes,No,18,Yes,Simple,Pro,No,No,Yes,Yes,No,No,Monthly,No,Skrill,78.2,1468.75,No
1be5ba33-e802-449c-81d0-d5eb77866a67,Male,0,No,No,29,Yes,Simple,Pro,No,No,No,Yes,Yes,Yes,Monthly,Yes,Skrill,94.2,2607.6,No
6e464503-ea6d-42b9-be56-d4cd5e51e01f,Female,0,No,No,16,Yes,Multiple,Pro,No,No,Yes,No,No,Yes,Monthly,Yes,Skrill,88.45,1422.1,Yes
858b578a-e085-41e9-8625-7214966556f0,Male,0,No,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,69.85,69.85,Yes
97a35d30-c3e4-4749-bd88-6553a2abdf42,Male,0,No,No,12,Yes,Simple,Pro,Yes,No,Yes,No,No,No,Monthly,No,Bank,81.7,858.6,Yes
b299e5a2-bebc-4840-9a6a-10af76e90433,Male,0,No,No,31,No,No,Advanced,No,No,Yes,No,Yes,Yes,Yearly,Yes,Skrill,50.05,1523.4,No
00936a65-f7f5-4024-9441-03df84001074,Male,0,No,No,4,Yes,Simple,Pro,No,No,No,No,No,Yes,Monthly,Yes,Skrill,79.9,324.3,Yes
ee9aec17-2ff2-4fd7-ae91-ee0c7bade6dd,Female,0,Yes,No,48,Yes,Multiple,Advanced,No,No,Yes,Yes,No,Yes,Yearly,Yes,PayPal,69.55,3435.6,No
ec85e675-f9b0-451e-8cb1-68c77e6510d7,Female,0,No,No,15,Yes,Multiple,Basic,,,,,,,Monthly,Yes,Card,25.4,399.6,Yes
7e0ca510-e6c1-4cf2-a1f2-e5793bfe954d,Male,0,No,No,50,Yes,Simple,Pro,Yes,Yes,Yes,Yes,No,No,Yearly,Yes,Card,90.1,4549.45,No
6a6c21dc-1ccb-494c-946c-cc85d6498b02,Male,0,No,No,7,Yes,Simple,Advanced,No,No,No,No,No,No,Monthly,Yes,Bank,44.65,322.5,No
87e55996-113e-430b-96bd-c4e1850417b0,Male,1,Yes,No,41,Yes,Multiple,Pro,Yes,No,Yes,No,No,No,Monthly,Yes,Bank,83.75,3273.55,Yes
30ef497e-cbb4-4fa7-950f-41b42c1c74e8,Male,0,Yes,Yes,68,Yes,Simple,Pro,Yes,No,Yes,No,No,No,Permanent,No,Card,80.35,5375.15,No
0811e4b4-7f88-467b-b849-831bbc49895b,Female,1,Yes,No,26,Yes,Multiple,Pro,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank,98.1,2510.7,No
f37c3640-6983-4c99-bad1-d590ab4e6afb,Male,0,No,No,57,No,No,Advanced,No,No,Yes,Yes,Yes,Yes,Permanent,No,Card,53.35,3090.05,No
90058d27-eb4f-4f59-9ed0-858c00b2a699,Female,0,No,No,3,Yes,Simple,Basic,,,,,,,Monthly,No,Skrill,19.55,61.05,No
342517d5-ae22-4f6c-b361-dc1e19d5a22c,Female,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,No,PayPal,20.9,20.9,Yes
dae9066f-c9a0-4cd5-9c4d-763bf06da613,Male,0,Yes,Yes,19,Yes,Simple,Advanced,Yes,No,No,No,No,No,Yearly,Yes,Bank,48.95,955.6,No
7e9fb36f-9a3c-40e0-82c7-848aebf3c441,Female,0,No,No,3,Yes,Simple,Advanced,No,No,No,No,Yes,No,Monthly,Yes,Skrill,54.2,140.4,No
9d0a6d0f-fc21-4c29-b3ce-a7d48f3ac049,Female,0,No,No,59,Yes,Multiple,Basic,,,,,,,Permanent,No,Skrill,24.45,1493.1,No
a0d118cd-f132-463b-b590-c38fbd5da286,Female,0,Yes,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,PayPal,69.4,69.4,Yes
9a81b3a4-d008-4a35-836c-a1a72bfad2db,Male,0,Yes,No,42,No,No,Advanced,Yes,No,No,No,Yes,No,Monthly,Yes,Bank,40.15,1626.05,No
fdfcd82a-7988-450d-9649-6e05a5e80651,Female,0,No,No,7,Yes,Multiple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,74.9,541.15,Yes
1ab56442-e1eb-414b-9480-1e5a43c45bd8,Male,0,Yes,No,67,Yes,Multiple,Basic,,,,,,,Permanent,No,Card,25.6,1784.9,No
6fa15c83-c0c1-4842-9a14-16adf680608e,Male,0,No,No,1,Yes,Simple,Pro,No,No,No,No,No,No,Monthly,Yes,Skrill,70.35,70.35,No
6deaa1bb-9913-4f95-b5f6-8ebcb29e4785,Male,0,Yes,No,66,Yes,Multiple,Advanced,Yes,Yes,Yes,Yes,Yes,Yes,Permanent,No,Bank,91.7,6075.9,No
5ab49e23-cb7b-4905-ac42-110928d32261,Female,0,No,No,61,Yes,Multiple,Pro,No,No,Yes,No,No,Yes,Monthly,No,PayPal,89.2,5500.6,No
e1b5f7d5-0727-466f-a189-8c317743d3f5,Male,0,Yes,Yes,4,Yes,Multiple,Basic,,,,,,,Yearly,No,Card,24.1,73.1,No
42465bbe-1992-4203-978c-84caab3210b6,Female,1,Yes,No,42,Yes,Simple,Pro,Yes,No,No,No,No,No,Monthly,Yes,Card,74.15,3229.4,Yes
ec9a74b3-5e55-46ae-8c2f-8a6f006df1c0,Female,0,Yes,Yes,64,Yes,Multiple,Advanced,No,Yes,No,No,No,No,Yearly,Yes,Bank,53.85,3399.85,No
a276957a-e9a3-4894-bd4c-2b4b3d1337bd,Female,1,Yes,No,54,Yes,Multiple,Pro,Yes,Yes,Yes,Yes,Yes,Yes,Yearly,Yes,Bank,115.6,6431.05,No
7b70a3e5-0dd7-4f4f-8c10-fb87ccd3b684,Male,0,No,No,1,Yes,Simple,Basic,,,,,,,Monthly,Yes,Card,19.75,19.75,No
77a2c75b-af91-405c-856f-c963f2f1aaa8,Male,0,Yes,Yes,54,Yes,Multiple,Basic,,,,,,,Permanent,Yes,Bank,24.05,1230.9,No
